filename,energy_threshold,beta,mu,diffusion_rate,alpha,gamma,score,area_px,area_frac,lesion_count,contrast
DSC_0100_segment_1_segmented_smoothed.tif,44.0,0.0636060690027903,0.210470876304682,0.1434457476183693,0.0134360118043524,0.1640339147006942,18.305955410804145,736326,0.16261975750347843,636,36.868477475441395
DSC_0103_segment_1_segmented_smoothed.tif,58.0,0.1112658266586251,0.480404395026926,0.087358804613456,0.0347068822906875,0.1,24.265543513359063,137050,0.03848962282697223,279,43.15181626209257
DSC_0105_segment_1_segmented_smoothed.tif,72.0,0.01,0.2209449629571031,0.1232586942428543,0.0485306743708409,0.1,23.314497349363304,79226,0.02845148315736551,188,66.21459492951882
DSC_0106_segment_1_segmented_smoothed.tif,54.0,0.1505460979235955,0.0687118619495456,0.3025972316961713,0.001,0.6,18.03315685733218,0,0.0,485,0.0
DSC_0107_segment_1_segmented_smoothed.tif,67.0,0.1423043026148397,0.05,0.3115767041980206,0.0304171321203225,0.4377911270958493,19.39017040505854,83296,0.021883144178226146,631,59.197170278910136
DSC_0109_segment_1_segmented_smoothed.tif,76.0,0.0613018597975588,0.146220305621603,0.2528542105339883,0.0119878803350013,0.2796324483515371,20.612776281117835,244397,0.06687929288783077,269,55.83483683615966
DSC_0110_segment_1_segmented_smoothed.tif,73.0,0.0642611632958932,0.0706307885129396,0.2961050086907802,0.0421191781386527,0.4178530024602979,16.321923522835046,0,0.0,1006,0.0
DSC_0111_segment_1_segmented_smoothed.tif,79.0,0.0179454767341393,0.0743524279238604,0.1968076647339637,0.0457813433526624,0.2101013873368222,28.74316205277456,85463,0.021848045606769437,110,50.109325087018455
DSC_0112_segment_1_segmented_smoothed.tif,76.0,0.1694355387621186,0.1086496465398026,0.3107256843839124,0.001,0.449872011122811,27.9193222194926,43977,0.011332817935833012,1,48.759773176828446
DSC_0113_segment_1_segmented_smoothed.tif,58.0,0.2011672939443761,0.5520230126177482,0.35,0.0276348389238547,0.4400002559068847,22.524931414586728,574035,0.14763135560527738,56,34.15434253515326
DSC_0114_segment_1_segmented_smoothed.tif,56.0,0.2342056867410469,0.0760350126516186,0.1409979826094616,0.0351147414442666,0.2917992720795488,17.53101478070147,430665,0.11636135203047743,756,55.285271924724796
DSC_0118_segment_1_segmented_smoothed.tif,68.0,0.01,0.05,0.2100898890961402,0.004846040442988,0.3673823436998203,17.20355289137634,735355,0.19142392294676558,1511,42.71111640171175
DSC_0119_segment_1_segmented_smoothed.tif,79.0,0.0238465877200756,0.0745151303561762,0.2645654262641727,0.0137213656168658,0.3419686579957801,17.144572321499208,364497,0.0848101354181209,153,38.24309003199218
DSC_0120_segment_1_segmented_smoothed.tif,73.0,0.1137282821951122,0.1131584040969325,0.1997915397293557,0.0016221207637627,0.26034881308407,19.95242300629643,194607,0.06070466030320045,685,48.189826556282995
DSC_0121_segment_1_segmented_smoothed.tif,51.0,0.1297743573691666,0.0500794893035227,0.2776510559491452,0.033542997653554,0.237137070544479,18.861252922901198,276726,0.07081375710118225,437,30.730220527480512
DSC_0122_segment_1_segmented_smoothed.tif,66.0,0.0239433843468866,0.0719451627610609,0.2756008126415106,0.0370213934393377,0.276703618732774,16.99169641406476,792625,0.205914062297041,449,24.59982832103917
DSC_0127_segment_1_segmented_smoothed.tif,80.0,0.0890577646144048,0.3215902081805087,0.310481145946587,0.0217484206421324,0.3080982826422007,17.787371854792546,153025,0.029792846991024666,107,49.00901613734898
DSC_0128_segment_1_segmented_smoothed.tif,75.0,0.0391093138457278,0.05,0.2966675194507697,0.0011820715108982,0.2457099669232054,24.02174362741241,0,0.0,146,0.0
DSC_0129_segment_1_segmented_smoothed.tif,73.0,0.1069267855059888,0.05,0.3481726819468775,0.0358020786637901,0.464920713564028,22.66801144679548,0,0.0,194,0.0
DSC_0130_segment_1_segmented_smoothed.tif,62.0,0.1792143419605039,0.0702708234548901,0.1227568528270564,0.001,0.265355242601344,19.127411289355173,236717,0.06193537414965986,587,34.21806742668586
DSC_0132_segment_1_segmented_smoothed.tif,76.0,0.1766886669099343,0.4509865861143679,0.1842776692489993,0.015924672507789,0.1444554801660153,20.64867928774725,346271,0.1214602406257673,70,35.508395119601914
DSC_0133_segment_1_segmented_smoothed.tif,77.0,0.1571512733997572,0.4923661815615094,0.2834714981128949,0.0229482699278024,0.5860340477390492,17.94892012994235,23533,0.006259442493882328,394,20.776374784044393
DSC_0135_segment_1_segmented_smoothed.tif,73.0,0.1472276964183361,0.0700851984230804,0.0848262381576224,0.0072081956482807,0.1649794241417568,16.34917741780406,333294,0.0981171067738232,129,10.926033190392928
DSC_0137_segment_1_segmented_smoothed.tif,66.0,0.1080370944262125,0.05,0.3223647146440014,0.0027088850648444,0.3309129619103052,20.038216476452952,0,0.0,232,0.0
DSC_0138_segment_1_segmented_smoothed.tif,80.0,0.1149984613711464,0.05,0.3157335600130923,0.001,0.3131424162045796,19.975189897592717,148671,0.04396859196167155,140,43.393500685649244
DSC_0139_segment_1_segmented_smoothed.tif,80.0,0.2384819731345002,0.2307626794264176,0.2499458968614612,0.040302346954353,0.4506260442134954,17.665086537303992,587648,0.15712093259538515,316,3.0421132596498097
DSC_0140_segment_1_segmented_smoothed.tif,41.0,0.0226503618888871,0.4307629258247152,0.1253603473551503,0.0387944825246765,0.1,14.985485646852906,524408,0.1464744986313614,103,17.223169699151384
DSC_0142_segment_1_segmented_smoothed.tif,72.0,0.01,0.3932247071639838,0.1368622224009327,0.0245441184706923,0.1,35.77173385839254,144808,0.031386522747469496,62,57.33704560696012
DSC_0146_segment_1_segmented_smoothed.tif,41.0,0.0134552626948924,0.0999188504899844,0.1584195174811704,0.0087397194901656,0.1594770207179631,16.99753991737229,544123,0.17549524270278988,717,41.57573222137667
DSC_0147_segment_1_segmented_smoothed.tif,80.0,0.0363375114504846,0.0912151997987163,0.1651002379798573,0.0489530983178646,0.373534681476291,18.252745624284785,356648,0.11193170762326209,892,42.33005644197799
DSC_0148_segment_1_segmented_smoothed.tif,77.0,0.1265864119704713,0.1759946298332926,0.2165949664689982,0.0290122891938358,0.2850080449436064,22.258581028529992,220131,0.06671849427168576,215,48.76894740824541
DSC_0149_segment_1_segmented_smoothed.tif,79.0,0.1171613749679352,0.3797388710905445,0.2079429245793467,0.001,0.1,23.10729720243531,357285,0.07843453635405691,69,57.485420994353795
DSC_0154_segment_1_segmented_smoothed.tif,80.0,0.1432700443759363,0.05,0.3179274057007402,0.0495197734214657,0.1356189794559464,27.743343476788777,191974,0.05403304342931127,146,50.68911833764216
DSC_0156_segment_1_segmented_smoothed.tif,68.0,0.01,0.05,0.1195760104121315,0.0239311641957837,0.3011872901198217,18.82124055907404,259772,0.086955881368414,1334,65.7923442344846
DSC_0157_segment_1_segmented_smoothed.tif,66.0,0.1027562512290703,0.311838891151497,0.1715860645176408,0.0350543707822627,0.1,18.868877954004866,505337,0.1327598255569567,92,32.087847802640084
DSC_0160_segment_1_segmented_smoothed.tif,75.0,0.0123408625061994,0.0556580425526918,0.1961423442656711,0.024324960317405,0.2868692994482408,25.77888717061487,172442,0.03919849063466085,92,49.59860009276633
DSC_0161_segment_1_segmented_smoothed.tif,68.0,0.1899522936613702,0.05,0.35,0.0144619150548867,0.243426947118692,17.520702880005793,771440,0.22814893679945583,132,41.46518598066402
DSC_0162_segment_1_segmented_smoothed.tif,41.0,0.0657839618840181,0.1988857223120471,0.2707379795762145,0.0026677031510895,0.1173497798786107,21.596649932572507,632440,0.13684734393595152,46,44.969241263968954
DSC_0163_segment_1_segmented_smoothed.tif,74.0,0.1749057423310654,0.2521167554905156,0.3288142790000409,0.0232423127006542,0.1697776176976453,45.69645905556271,12989,0.0027917123390719368,150,50.40605704194084
DSC_0165_segment_1_segmented_smoothed.tif,75.0,0.052510390317431,0.1633960183460886,0.2668293201271933,0.0144560678861672,0.1212761305155398,25.016877662353263,316111,0.062015380691738765,83,53.89408111701472
DSC_0166_segment_1_segmented_smoothed.tif,72.0,0.1350620958415102,0.1151519416594286,0.1576814888146886,0.0109782883997949,0.1,43.42377991787699,113921,0.02418088809645101,51,52.07589584799646
DSC_0171_segment_1_segmented_smoothed.tif,78.0,0.2346942823334959,0.05,0.3380316234400568,0.0328361964787052,0.3114294543158384,20.984271677074627,0,0.0,367,0.0
DSC_0172_segment_1_segmented_smoothed.tif,80.0,0.2108640124584958,0.0802221530113244,0.3147447976165263,0.0310352700048018,0.1,32.23752917419434,181338,0.03887702598404939,125,55.70583407940414
DSC_0173_segment_1_segmented_smoothed.tif,70.0,0.0698822840924012,0.0862302164498627,0.1141779720755261,0.0419745200457798,0.129247593765973,26.410803176599536,230686,0.04467542024943837,284,50.72015839754471
DSC_0174_segment_1_segmented_smoothed.tif,79.0,0.1239351490645111,0.05,0.2091890394957736,0.0263189063943248,0.5659484669278089,25.10323074720584,326082,0.06067544936920844,339,61.14269299196606
DSC_0175_segment_1_segmented_smoothed.tif,76.0,0.1115093726009877,0.6,0.1981323412191064,0.0422980906120781,0.1199317886921183,25.848172265928557,407260,0.07923038014085056,170,43.909666642645064
DSC_0176_segment_1_segmented_smoothed.tif,80.0,0.1485057849455272,0.1418452501533206,0.3290921125960525,0.0229003285084799,0.2861581927457234,17.521808668403725,652690,0.13751553841940037,395,35.919661727493434
DSC_0178_segment_1_segmented_smoothed.tif,75.0,0.2397992860592693,0.05,0.2709622923322376,0.0353184372148753,0.3480314544570455,20.89795935040496,277609,0.06094331752722164,234,31.06014384233859
DSC_0180_segment_1_segmented_smoothed.tif,75.0,0.1239104048442299,0.05,0.2480937724932392,0.05,0.2893458100893761,16.946376185042173,282911,0.09532362950234172,278,35.50740277477304
DSC_0181_segment_1_segmented_smoothed.tif,77.0,0.1953039886546579,0.2484462342561211,0.2335314472406562,0.0195543308210679,0.1550045310254758,16.35456029572838,574229,0.1625145751966944,150,29.356941664400836
DSC_0182_segment_1_segmented_smoothed.tif,68.0,0.01,0.5334215775663455,0.05,0.0437665725989949,0.1,25.38656439074166,321716,0.061514751716093996,564,72.17718239060433
DSC_0183_segment_1_segmented_smoothed.tif,77.0,0.0745945836267083,0.05,0.1026682279782085,0.0173395504170656,0.2598897187105304,16.357170754296,406507,0.12695805615415848,461,50.9464437760239
DSC_0184_segment_1_segmented_smoothed.tif,77.0,0.1122204253758765,0.05,0.0585616445768825,0.0319727264729131,0.1948376536982902,19.22542258304412,186534,0.06411425036089916,379,58.16856284529008
DSC_0185_segment_1_segmented_smoothed.tif,74.0,0.1753290462281546,0.2890459871054319,0.2173358652014744,0.0254735194165409,0.2142365345924401,12.397613573777653,1437796,0.46844427068061123,191,56.0890713491621
DSC_0186_segment_1_segmented_smoothed.tif,69.0,0.1705564559787349,0.05,0.1809850160859954,0.030484934986133,0.2465883891275847,15.70891664530716,537856,0.1843740573152338,340,52.66125426151932
DSC_0187_segment_1_segmented_smoothed.tif,80.0,0.1971020235575144,0.05,0.1880863219744841,0.0105964163436763,0.2846576958037675,22.531999872625093,98644,0.03367953839325344,167,64.58109166776092
DSC_0188_segment_1_segmented_smoothed.tif,53.0,0.1523199667506816,0.1219765410640227,0.1605815594795551,0.0173314141255484,0.2104133499864094,17.683135334781156,438533,0.10739671344255872,722,58.04445634274934
DSC_0191_segment_1_segmented_smoothed.tif,78.0,0.187794193525506,0.0804075526960713,0.1328555847476733,0.0227749881600516,0.1,30.88812234158999,119570,0.02670642365764317,194,53.47750431694668
DSC_0192_segment_1_segmented_smoothed.tif,80.0,0.1877964236284221,0.05,0.2393841777080773,0.0319063491856348,0.151116939885599,33.7535736867809,183099,0.039956137479541735,109,44.34104019868596
DSC_0198_segment_1_segmented_smoothed.tif,60.0,0.0199666739852576,0.05,0.1813001954126011,0.0270725000081054,0.1,40.29244381822506,69399,0.016614953673777202,155,64.26548981644841
DSC_0199_segment_1_segmented_smoothed.tif,80.0,0.185856801506286,0.1736278549992057,0.259137795852897,0.0052176671144479,0.5706630638976828,12.671207824398117,1252038,0.3504753107154854,133,15.111200215898918
DSC_0201_segment_1_segmented_smoothed.tif,77.0,0.0473055770585823,0.082948598891439,0.1979259434579284,0.0025836420204099,0.1708600965658023,25.66933388087116,177597,0.0395292467948718,76,21.072461240725147
DSC_0203_segment_1_segmented_smoothed.tif,65.0,0.25,0.0709965357367937,0.3117787315763956,0.0092088519075671,0.2574957574741423,16.04665668003041,689390,0.237909376401974,858,46.71195595279765
DSC_0205_segment_1_segmented_smoothed.tif,80.0,0.071680224325783,0.072561446365384,0.35,0.0383703874698813,0.3066543945324689,19.648820594930072,391523,0.07992875224563123,200,22.752656281883276
DSC_0206_segment_1_segmented_smoothed.tif,61.0,0.0805331515651155,0.326316805056569,0.2798402355846232,0.0261866718340619,0.136339938528875,18.661354851523463,1049887,0.23227074622242871,103,33.191236805907295
DSC_0208_segment_1_segmented_smoothed.tif,50.0,0.1437939424247616,0.05,0.134442149693608,0.047686243994177,0.1,19.31971142126172,291762,0.08501223776223776,136,51.45112036498728
DSC_0209_segment_1_segmented_smoothed.tif,79.0,0.0514031203253026,0.0888672850348692,0.2131127398403549,0.0030371521180682,0.271727725950451,18.147098423202564,381151,0.11511310440639062,162,54.14857761258736
DSC_0210_segment_1_segmented_smoothed.tif,71.0,0.0993601424640859,0.1177982321449323,0.2166958095135074,0.001,0.1200460157813672,18.45318071788763,476375,0.10178952991452991,125,22.545649013574973
DSC_0211_segment_1_segmented_smoothed.tif,73.0,0.2329000190652322,0.05,0.2335333068947013,0.0202886265701821,0.1,30.31675541620249,80755,0.020603393289960453,102,45.88785979542293
DSC_0213_segment_1_segmented_smoothed.tif,78.0,0.1829735380771541,0.0670571299819166,0.1670060780161394,0.0148599706067129,0.232807384719548,20.546315022382213,210508,0.04399055440620233,300,53.646640171506306
DSC_0217_segment_1_segmented_smoothed.tif,75.0,0.0277190792219044,0.05,0.2810020776906903,0.0364113814323173,0.5706677026829853,20.72694509004234,0,0.0,753,0.0
DSC_0218_segment_1_segmented_smoothed.tif,78.0,0.25,0.05,0.195341389634061,0.0078308730672089,0.2796810459826855,15.907315263424852,850506,0.19419275292828275,346,19.156585283772998
DSC_0220_segment_1_segmented_smoothed.tif,68.0,0.0957707787114864,0.05,0.1754699691995326,0.0217565286019323,0.2741086451930697,15.787607858705336,427354,0.14688733072111088,531,70.98105802641507
DSC_0222_segment_1_segmented_smoothed.tif,60.0,0.086912299078861,0.2716560644308435,0.2949409792905283,0.0435903004714492,0.4963088957343651,19.048092747036662,1001830,0.2481927412362195,350,8.749944726274904
DSC_0223_segment_1_segmented_smoothed.tif,80.0,0.1008674640188892,0.2639144822045856,0.1528156407052059,0.0352431065286566,0.2539368881223885,17.50185354020958,524689,0.13294035674470456,270,29.380784297378497
DSC_0225_segment_1_segmented_smoothed.tif,49.0,0.01,0.05,0.35,0.0392447201629479,0.2811161420152732,16.915207666295323,592825,0.19290153585838865,659,39.093328583634474
DSC_0226_segment_1_segmented_smoothed.tif,54.0,0.1475030800762498,0.125050974501551,0.2828424285044039,0.001,0.2500797488686235,19.34023494892276,415316,0.1316332287407689,609,40.298452803044114
DSC_0227_segment_1_segmented_smoothed.tif,71.0,0.0827452400263148,0.05,0.0879211929077815,0.0270273271364874,0.2302544752394167,16.593002145728796,621144,0.18627800269905534,1015,44.307657898219105
DSC_0232_segment_1_segmented_smoothed.tif,61.0,0.169412042589268,0.05,0.3106301473441022,0.05,0.2783948668911946,17.243058680782983,373215,0.12742497183242857,595,63.29271886881911
DSC_0235_segment_1_segmented_smoothed.tif,48.0,0.1098923902749702,0.3429715426306541,0.0913021918168512,0.0078003762150423,0.115212229279898,18.69534306788411,498228,0.11861724162559817,733,41.510422935818156
DSC_0239_segment_1_segmented_smoothed.tif,64.0,0.1693777809043892,0.3779552116232967,0.3224589351634194,0.0139259639294887,0.1,17.944802420809086,579307,0.13382005082005083,91,33.29527564746273
DSC_0240_segment_1_segmented_smoothed.tif,72.0,0.1247856091180637,0.1156843786469317,0.2342383171798256,0.014701604778406,0.1717815877723353,29.091114510520534,227577,0.06391355632319488,90,45.37499713442401
DSC_0241_segment_1_segmented_smoothed.tif,73.0,0.2405131587548087,0.0695620308274543,0.1242511528291225,0.0266246922763089,0.1154205507723703,35.451725064236605,45056,0.01522110739502044,112,89.5297861599334
DSC_0242_segment_1_segmented_smoothed.tif,78.0,0.1757572354166784,0.051356447652043,0.2774634334930582,0.0103918522099097,0.1713155425495172,28.349429819938923,169347,0.04570769230769231,118,56.823725246180096
DSC_0243_segment_1_segmented_smoothed.tif,73.0,0.01,0.6,0.0747187222405445,0.020671290590931,0.1,25.605075679522912,177256,0.04709871130596519,102,47.95295113801192
DSC_0248_segment_1_segmented_smoothed.tif,68.0,0.2052753284365308,0.1526532205982883,0.35,0.0238260230787801,0.6,17.475357614513484,45000,0.008247649419915324,683,69.17248780592979
DSC_0249_segment_1_segmented_smoothed.tif,71.0,0.0121981939574499,0.3842769486077595,0.1845786152802634,0.0290216815627859,0.1247329048905212,17.700301633551327,813217,0.15231349852971474,217,79.30133217684231
DSC_0251_segment_1_segmented_smoothed.tif,75.0,0.2327052027616905,0.05,0.3188791283274487,0.0392369438565702,0.2628320640220826,21.51127848068885,258896,0.056981622097501926,174,20.76987173819056
DSC_0251_segment_1_segmented_smoothed__1.tif,80.0,0.2125886469789402,0.1130271350668776,0.3157639643572389,0.001,0.4017623884751528,15.37456562629997,0,0.0,897,0.0
DSC_0252_segment_1_segmented_smoothed.tif,76.0,0.0736487144592149,0.3411799621929045,0.1092717346986407,0.001,0.1188761766507691,22.479239588835497,390221,0.10400900900900902,89,39.20002790208494
DSC_0252_segment_1_segmented_smoothed__1.tif,79.0,0.2257895748966375,0.1430427291187415,0.1669444235132134,0.0056268116588683,0.1757974981153056,27.144789835525444,247323,0.046154406001567574,170,92.6245245981781
DSC_0253_segment_1_segmented_smoothed.tif,77.0,0.1194906288980567,0.05,0.1951141575692185,0.0201777895350097,0.2333583267418778,26.352937748296583,509819,0.09619044923680685,204,62.122743567770684
DSC_0254_segment_1_segmented_smoothed.tif,64.0,0.0730773175132192,0.134637708130875,0.3380985225060038,0.0231597137387132,0.1026354564210844,16.776509449243843,661201,0.15482987940522186,93,18.432881353318194
DSC_0256_segment_1_segmented_smoothed.tif,80.0,0.0123853805971041,0.05,0.2775413667482935,0.05,0.1284111210134186,21.100812068073967,115426,0.03755889626448002,105,65.60903018331194
DSC_0256_segment_1_segmented_smoothed__1.tif,78.0,0.0986694605663345,0.05,0.2967895037297338,0.0310311100253791,0.3569945418413129,19.45870167307317,0,0.0,701,0.0
DSC_0257_segment_1_segmented_smoothed.tif,71.0,0.0381803094725414,0.2094789593730385,0.0648237398922005,0.0432137829711388,0.1,20.63943437612167,88758,0.029945344129554657,95,63.80071896673495
DSC_0257_segment_1_segmented_smoothed__1.tif,80.0,0.0592847098762843,0.05,0.2172076030634319,0.0399658538785271,0.3856586183461175,13.259593110916288,1912168,0.35658144522144525,325,87.01878739884111
DSC_0258_segment_1_segmented_smoothed.tif,73.0,0.1378398488061197,0.1152116173794023,0.2361342251428537,0.0230923868340566,0.2228290947420856,21.834643073282145,16078,0.0047881116173799105,136,29.129091568956966
DSC_0260_segment_1_segmented_smoothed.tif,78.0,0.2170257473646701,0.0759563972904694,0.1467776958707124,0.042777440727911,0.137233924202927,37.94010873532642,62145,0.01666800772449308,51,35.1775690493864
DSC_0260_segment_1_segmented_smoothed__1.tif,79.0,0.1325373874192348,0.05,0.1346682713820245,0.0274288552707486,0.3269002395567288,12.83964088361598,963051,0.17972063598701155,231,87.1011002714157
DSC_0261_segment_1_segmented_smoothed.tif,72.0,0.132515156578014,0.05,0.1819406430641251,0.0333626855042771,0.3051016695190722,11.373467607907552,1155923,0.21634344001497285,138,67.85603112060596
DSC_0262_segment_1_segmented_smoothed.tif,77.0,0.0721321631761233,0.1927898648913126,0.2058846830918244,0.0261339032569683,0.2739467121630637,18.147247113829827,603361,0.1393765303765304,149,27.501545676440514
DSC_0263_segment_1_segmented_smoothed.tif,69.0,0.0582231076523498,0.1313501645741351,0.2060589176263346,0.0408977345345696,0.1,39.68686733293808,37740,0.012218337218337219,80,46.541079859477435
DSC_0264_segment_1_segmented_smoothed.tif,37.0,0.1931283456250234,0.0758134256845124,0.3265343401736503,0.001,0.2870693034597686,23.080249241027374,0,0.0,127,0.0
DSC_0265_segment_1_segmented_smoothed.tif,68.0,0.0609292345702763,0.05,0.1389294523171844,0.0292933592114641,0.2653181673948118,20.64304050708707,298712,0.07308475239772949,396,53.16926044740447
DSC_0267_segment_1_segmented_smoothed.tif,54.0,0.1302549660649206,0.05,0.2791919051940533,0.0140523413932788,0.3250187028834981,16.491964522605645,702758,0.17983468959516863,652,44.97616503427973
DSC_0268_segment_1_segmented_smoothed.tif,74.0,0.0579317280707009,0.05,0.2029146169386309,0.0342882580383269,0.2694109478220754,21.64281937960254,209085,0.055845352564102564,475,59.53376085763604
DSC_0269_segment_1_segmented_smoothed.tif,80.0,0.2137768488048632,0.1375466478959087,0.35,0.0284072349665525,0.2662005405185016,28.293128660744667,149536,0.047395011251624354,164,52.528985891067634
DSC_0270_segment_1_segmented_smoothed.tif,77.0,0.0426817011703894,0.05,0.1682863816613401,0.0267887643229765,0.1575967216533957,26.74018890896436,674,0.0002171111970106945,155,66.99874775667115
DSC_0272_segment_1_segmented_smoothed.tif,80.0,0.01,0.2691115948395379,0.1602083647341006,0.011365952084222,0.1,20.936241214507163,432798,0.10816164342480132,121,35.57772507240505
DSC_0273_segment_1_segmented_smoothed.tif,67.0,0.1572018812196989,0.05,0.1554009153945283,0.0061835825199205,0.3079811680285681,17.669973478081737,408462,0.111182426914911,722,46.8303209488255
DSC_0274_segment_1_segmented_smoothed.tif,78.0,0.2484224786158723,0.3052885632923193,0.3269918971241535,0.020214011869712,0.2676402114252014,19.600148605297942,502533,0.11243858236004833,149,41.07713076282813
DSC_0275_segment_1_segmented_smoothed.tif,79.0,0.0148758270728907,0.3372195645364585,0.3154048945684035,0.0465993271346008,0.4788842450689282,29.103368449111773,258228,0.0558282526916591,174,42.88983603029523
DSC_0277_segment_1_segmented_smoothed.tif,62.0,0.0671885338868823,0.05,0.164765292073109,0.0076442608531331,0.256290359636118,23.35288721716456,361877,0.07249138621794872,259,36.624615062530864
DSC_0278_segment_1_segmented_smoothed.tif,60.0,0.0996799265237256,0.0545482275582675,0.2954835224949924,0.0305085662346998,0.4987617040295661,21.788824421859708,0,0.0,454,0.0
DSC_0279_segment_1_segmented_smoothed.tif,75.0,0.2406659605898911,0.05,0.2147472360968707,0.001,0.2142519046110652,31.7108781077868,77030,0.01782606683328705,402,64.50805155440281
DSC_0283_segment_1_segmented_smoothed.tif,80.0,0.2223603706451289,0.2188991636823958,0.35,0.044385210975964,0.2702667384748682,17.70003255011115,141337,0.029778353664960074,128,22.382319152577082
DSC_0284_segment_1_segmented_smoothed.tif,74.0,0.1445443128558364,0.05,0.2165107600470141,0.0437925032302269,0.2686945177200013,20.702927188772424,231126,0.0595010812480692,186,42.895805517958394
